url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,"Une tuerie ! J'ai remplacé le sucre par de la cassonade, ça a donné un peu de croustillant, et la cannelle va très bien ! Merci !!! ",birgit33,20/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,Facile et trop bonne !,laureH34,12/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,Juste excellente merci !,valerie_3534,11/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,C'était ma premiere tarte a la rhubarbe et ça a été un grand succès même si elle a craché beaucoup d'eau la tarte s'est bien maintenue et avait un bon goût.,MelanieCharlier,11/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,"Super recette, mon homme n'est pas un grand fan de la rubarbe mais il a trouvé cela trés bon, j'ai mis que 100 grammes de sucre, et il n'a pas trouvé ça pas trop acidulé. Je l'ai fait avant hier et mon fils de 4 ans a été recoupé de la rhubarbe cette après midi pour la refaire...",lestat5912,08/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,Bonjour. Ce fut ma première tarte à la rhubarbe faite de mes mains.Hyper hyper bon. Mes enfants en ont même redemandé alors qu'ils n'aiment pas la rhubarbe... Idem pour mon conjoint.Si je pourrai mettre 6 sur 5.. je le ferais.Merci.,MmeAnton,08/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,"Ma première tarte rhubarbe...Sur le coup j'ai eu peur car la préparation était resté ""bizarre "" même après l'avoir laissé au frigo, finalement très bonne ! Peut-être faudrait il préciser comment doit être la préparation une fois cuite. J'ai mis la dose de sucre indiqué je ne trouve pas que c'est trop. Et a ma deuxième tarte j'ai ajouté deux bouchons de rhum ambré. Merci pour cette recette facile et rapide !",mirabelle62,07/05/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,Un succès francs mais déjà 150gr me semble énorme et puis testé avec du sucre de Cannes c'est encore mieux !,megapixelus,06/05/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,"Je mets du sucre complet et juste 150 g, cette recette est délicieuse.",crutchi,11/10/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-facile-et-rapide_37644.aspx,Tarte à la rhubarbe facile et rapide,Recette testée et approuvée ! Mais j'ai épluché la rhubarbe car je n'aime pas trop les fils. Sinon j'ai suivi certains commentaires: J'ai mis 100g de sucre au lieu de 200g et j'ai ajouté de la poudre d'amandes.,morgane_from_bzh,01/10/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-de-semoule-aux-peches_23339.aspx,Gâteau de semoule aux pêches,Idéal pour utiliser les pêches impossibles à conserver par cette chaleur...je n'ai même pas mis de crème fraîche et c'était quand même très bon.,jaclinette,04/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-de-semoule-aux-peches_23339.aspx,Gâteau de semoule aux pêches,"Très bon, avec ou sans crème.",Aurelie_968,23/10/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-de-semoule-aux-peches_23339.aspx,Gâteau de semoule aux pêches,Délicieux. J'ai essayé à la cerise mmmmhhh un régal. A refaire,catherine_2550,16/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-de-semoule-aux-peches_23339.aspx,Gâteau de semoule aux pêches,"L'incorporation de crème fouettée rend la semoule très onctueuse et légère. Par contre, il faut des fruits assez goûteux sinon, c'est un peu fade. Mon mari a beaucoup aimé.",fatima_146,13/08/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-de-semoule-aux-peches_23339.aspx,Gâteau de semoule aux pêches,Tellement simple et tellement bon ! Ça se mange chaud ou froid et ça se déguste même après quelques jours. Merci ! ,strapontin,21/07/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-de-semoule-aux-peches_23339.aspx,Gâteau de semoule aux pêches,"Très bon, même avec des pêches pas trop mûres grâce au pochage. Devenu un classique chez nous. ",Romain_9,20/09/20,5
http://www.marmiton.org/recettes/recette-avis_ile-flottante-aux-fruits-rouges-allegee_30911.aspx,Ile flottante aux fruits rouges (allégée),"Très bon, très léger mais il faut deux heures de cuisson pour la meringue pas 10 min !",fleurose2,25/12/20,5
http://www.marmiton.org/recettes/recette-avis_ile-flottante-aux-fruits-rouges-allegee_30911.aspx,Ile flottante aux fruits rouges (allégée),"Un dessert d'une simplicité goûteuse ! Très pratique pour utiliser les blancs d'oeuf non utilisés d'une autre recette! Toutefois, penser à enlever l'eau lorsque vous utilisez des fruits surgelés.",Popkorn,14/03/20,5
http://www.marmiton.org/recettes/recette-avis_pagnon-ou-tarte-au-sucre-belgique_12867.aspx,Pagnon ou tarte au sucre (Belgique),"Moi je rajoute du beurre dans les trous que je remplis, et recouvre de cassonade ensuite. Il faut qu'il y ait une belle couche de cassonade au dessus, sinon c'est très sec et sans goût.",zouzou31,12/06/20,4
http://www.marmiton.org/recettes/recette-avis_pagnon-ou-tarte-au-sucre-belgique_12867.aspx,Pagnon ou tarte au sucre (Belgique),Le résultat est une grosse brioche peu sucrée... sans beaucoup d'intérêt. Mon ch'ti de mari était très déçu...,alicorne,12/05/20,2
http://www.marmiton.org/recettes/recette-avis_pagnon-ou-tarte-au-sucre-belgique_12867.aspx,Pagnon ou tarte au sucre (Belgique),Quelle quantité de sucre ?,Muriel_827,29/10/20,3
http://www.marmiton.org/recettes/recette-avis_pagnon-ou-tarte-au-sucre-belgique_12867.aspx,Pagnon ou tarte au sucre (Belgique),Excellente. Mon mari était enchanté de retrouver le goût de la tarte au sucre de sa grand-mère.,Lolotedamour,07/01/20,5
http://www.marmiton.org/recettes/recette-avis_pagnon-ou-tarte-au-sucre-belgique_12867.aspx,Pagnon ou tarte au sucre (Belgique),"Recette excellente, dommage que le temps de la levée de la pâte ne sois pas précisé. Si votre pâte est très épaisse c'est normal, pas d'inquiétude.",jennifer_119,03/09/20,5
http://www.marmiton.org/recettes/recette-avis_pagnon-ou-tarte-au-sucre-belgique_12867.aspx,Pagnon ou tarte au sucre (Belgique),"Avec une tasse de café noir au sortir du four, hmmmmm. On l'appelle 'tindue de quaregnon'. Et un 1/2 cube de levure correspond à + ou - 20g. Faire des trous (pas jusqu'à la platine) et des bosses avec les doigts dans la pâte avant de mettre le sucre et le reste.",kaliathanor,30/09/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-aux-amandes-et-a-l-ananas_44594.aspx,Muffins aux amandes et à l'ananas,Très bonne recette mais 190g de sucre suffisent largement ,signore89,12/10/20,3
http://www.marmiton.org/recettes/recette-avis_muffins-aux-amandes-et-a-l-ananas_44594.aspx,Muffins aux amandes et à l'ananas,J'ai quelque peu changé la recette. J'ai incorporé des morceaux d'ananas au sirop dans la pâte et au lieu de l'eau j'ai mis du jus des ananas... Sinon résultat excellent. Merci pour la recette !!,Guillaume_697,13/10/20,4
http://www.marmiton.org/recettes/recette-avis_muffins-aux-amandes-et-a-l-ananas_44594.aspx,Muffins aux amandes et à l'ananas,"Effectivement, il faut prévoir un peu plus en cuisson. La prochaine fois je mettrais plus d'ananas pour trancher avec les amandes. J'ai trouvé le muffin un peu ""lourd"" au niveau consistance et un peu plus de fruits aurait tranché cela. Néanmoins c'est une recette à conserver ",cuistonino,09/05/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-aux-amandes-et-a-l-ananas_44594.aspx,Muffins aux amandes et à l'ananas,"Bonne recette mais je recommande de faire cuire plutôt 15 min. Très bon aussi ""nature"" ou bien avec des petites pépites de chocolat au dessus.",sylviebo78,28/11/20,4
http://www.marmiton.org/recettes/recette-avis_muffins-aux-amandes-et-a-l-ananas_44594.aspx,Muffins aux amandes et à l'ananas,"Excellente recette, j'ai toutefois opté pour des mini-moules à muffins, vu la quantité d'amandes qui rentre dans la composition. J'ai obtenu de délicieuses bouchées moelleuses, à refaire et à consommer sans modération, par pure gourmandise. Euh, pas tous les jours quand même...",Pimali,18/04/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,On fait toujours ça n’est trop facile cette recette toutle monde aime même ma fille c’est les faire toute seule. On les adore trop bon.,helen6231,12/05/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,"J'ai remplacé la levure par du bicarbonate de soude, super recette !",Lora7,07/05/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Un délice,Peggy1973,01/03/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Tres bonne recette ,mielilie,08/06/20,4
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Excellent ! Fait avec 100g de sucre roux et 150g de pépites de chocolat noir intense !,alixcmfr,03/05/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Recette approuvée par la cuisinière et les invités.,flooooo13,27/03/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,"Très bonne recette, très rapide et appréciée de tous. Pour la cuisson je les ai laissé au moins 25 min. Les muffins sont fondants à l'intérieur, un régal !",marlou94,19/03/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Miam !,Carollynn,18/02/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,"Waouh ils sont trop trop bons ! Je suis bluffée ! J'ai réalisé avec du chocolat de noël que j'ai cassé en petits morceaux, 5 min de cuisson en plus et le résultat est impeccable ! Merci pour cette recette.",Regina88,10/02/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Excellent. Fait avec 100g de sucre brun au lieu de 150g.,LeslieDN,21/12/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Très sympa ! ,Camille270988,29/11/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,"Pas douée en pâtisserie, une collègue m'a fait découvrir la recette..super !!! Je ne rate jamais et tout le monde adore.",Julieloufred,18/11/20,4
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Vous pouvez le faire ,laurine89,20/10/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Un délice ! 5 min de plus au four mais c'est juste excellent ! ,foodforgood,27/09/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,"Délicieux ces muffins !!! J'avais un peu peur qu'ils ne soient pas assez cuits mais c'était parfait, je note cette recette dans mon carnet ! ",Alyssamiss,21/04/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Délicieux !,steffie06270,03/04/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,"Génial, je n'ai eu aucun problème ni de préparation ni de cuisson. A la photo 8 de la recette, vous pouvez voir le résultat. Bon ne reste plus qu'à les déguster.",totolol0972,30/03/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Des muffins délicieux à refaire avec plaisir ! ,cookmarnes,02/03/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,"Super recette ! J'ai juste augmenté la cuisson à 30 min, toujours moelleux et délicieux !!",cooknadar,02/03/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-alleges-aux-pepites-de-chocolat_55913.aspx,Muffins allégés aux pépites de chocolat,Recette au top ! À refaire sans hésiter ! Ma fille de 11 ans les a fait toute seule !!!!,INDALO54,26/10/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-moelleux-au-coeur-de-chocolat-fondant_308994.aspx,Muffins moelleux au coeur de chocolat fondant,"Je n'ai jamais mangé de muffins aussi moelleux de toute ma vie ! Recette géniale jai juste mis a cuire quelques minutes de moins car four traditionnel, la famille adore ! Refait déjà plus de 5 fois .",Luuciie27,24/05/20,5
http://www.marmiton.org/recettes/recette-avis_muffins-moelleux-au-coeur-de-chocolat-fondant_308994.aspx,Muffins moelleux au coeur de chocolat fondant,"Très bonne recette. Bien respecter le temps de cuisson de 15 min même avec four récent. Ne pas préparer à l'avance pour cuire un peu plus tard car le carreau de chocolat tombe et colle au fond... logique, mais peut être pas pour une débutante.",ARE24,06/02/20,5
http://www.marmiton.org/recettes/recette-avis_biscuit-chocolat-au-caramel-beurre-sale_211710.aspx,Biscuit chocolat au caramel beurre salé,NA,NA,NA,NA
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,Merci pour cette recette,mimijulescesar,19/02/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Vu les commentaires : j'ai mis seulement 70g de sucre, pas d'huile mais 30g de beurre et 100g de fromage blanc. J'ai battu les blancs en neige et cuit 45 min à 180°C. Je suis très contente, pas gras et pas trop sucré ",Liselott,31/01/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,Un délice !,seb14789632159875321,30/04/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"C'est excellent, je referai avec plaisir !",kysa69,11/03/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Super bon ! J'ai ajouté un yaourt a l'ananas (qu'on ne sent pas du tout) à la place de l'huile et ai battu les blancs en neige. Je n'ai aussi mis qu'une pomme et 4 kiwis et l'ai cuit plus longtemps. Le seul problème c'est que les fruits tombent au fond et c'est donc dure de démouler mais ce n'est qu'un détail. Le gâteau à l'air d'avoir 3 consistances différentes : le haut comme un gâteau normal, aérien, le milieu comme un sorte de flan et le dessous, les fruits. En conclusion, ce gâteau est parfait ! ",adrianaemilie,19/08/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Excellente recette, faite avec 100 g de fromage blanc à la place de l'huile, 70 g de sucre et 1 sachet de levure. Gâteau très moelleux, se mange tout seul ! Merci. ",patmax,19/07/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Succulent ! Gâteau léger et absolument délicieux. Tout le monde à aimer et en redemande. Simple, rapide à refaire très vite.",Osiris73,15/11/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Très bon gâteau ! j'ai mis plus de kiwis, 1 sachet de levure et j'ai moi aussi remplacé l'huile par un yaourt à la vanille à 0%.",autan311,22/12/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,Bon gâteau. Moelleux et aérien. J'ai procédé à quelques modifications : j'ai remplacé les pommes par des bananes et j'ai ajouté des pépites de chocolat blanc et noir. J'ai également remplacé l'huile par de la crème liquide pour alléger la préparation. Je referai !,eleaqdr,19/04/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Facile à faire. Tout le monde a adoré, à refaire !",Emmamiel,22/02/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Pas mal, j'ai remplacé l'huile par un yaourt.",Virgd,01/02/20,3
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Dessert léger... Et le mariage pommes- kiwis, délicieux...",patou7635,20/01/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,Parfait,Julieidel,26/11/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Simple, rapide, bon ! J'ai ajouté une goutte de rhum et j'ai mis seulement un filet d'huile. Pour les fruits, j'ai mis 4 kiwis, 1 pomme et une moitié de banane. J'ai ajouté aussi quelques pépites de chocolat. Mangé tiède c'est un régal !",coiliz,18/11/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,J'ajoute des copeaux de noix de coco sur le dessus avant la cuisson ! Exquis !,Jdaronde,16/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Facile et rapide à faire avec quelques fruits : il me restait justement des kiwis et des pommes ! Toute la famille a adoré, car pas trop lourd.",Koekje,20/04/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Très facile et rapide à faire, le dosage est bon, on s'est régalé ! ",poirauchocolat,10/04/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,Sympa : bon gâteau vite fait et inratable. J'ai remplacé l'huile par un peu de beurre fondu et ajouté un bouchon de rhum brun. Cuisson 35 min à th6 et les petits dés de pommes étaient encore un peu fermes. La prochaine fois je double les proportions et le fais cuire dans un moule à manqué.,vero111,18/03/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,"Un délice. J'ai mis un yaourt 0% a la place de l'huile. Top, tout le monde adore !",Eclaira,08/03/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-pommes-kiwi_71350.aspx,Gâteau pommes kiwi,j'essaierai moi aussi avec pommes bananes,Bicat,05/02/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,Très bon gâteau et facile à faire ! J'ai suivi les conseils j'ai ajouté 1 jaune d'oeuf et du beurre dans la crème. Et j'ai mis le jus de 2 citrons.. un délice !!,Tipha21,17/03/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,Merci pour cette recette très sympathique!,Edan64,16/04/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,Excellent toute la famille a adoré ,Tinou1981,29/12/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,Excellent mais la crème au citron pourrait être plus crémeuse avec un peu de beurre et 1 jaune en plus.,ogrenadine,17/11/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Très bon gâteau, moelleux et léger en bouche. Je l' ai garni de crème au citron à l'intérieur et je l'ai recouvert d'un glaçage blanc au citron parsemé de zestes de citron. Un succès. ",cococinella86,23/09/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,Très bon léger et facile à faire. ,sosogarry,17/04/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,Très bon et léger !,peluchette22,01/01/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Facile à faire et très bon, on peut varier la déco à la fin : glaçage, crème fouettée etc. A chaque fois que je le fais tout le monde adore ! Merci pour la recette.",sami74,10/11/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Depuis que ma maman m'a fait découvrir ce gâteau, je suis fan, mon copain aussi et je confirme c'est le succès assuré quand on reçoit à la maison. La poudre d'amande allège le gâteau et la crème au citron est juste une tuerie et sans trop de calories ! Le pied quoi !",Edlyon,23/07/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Délicieux ! On s'est régalé en le mangeant tiède, je pense que bien froid il sera encore meilleur !!",Karinedepamiers,07/07/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Un vrai délice, surprenant... ",sandylan2008,05/04/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Gâteau léger, mon fils et mon mari ont adoré",charlie82290,19/12/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Gâteau délicieux que j'ai adapté en fonction de mon envie : Vous pouvez utilisez cette recette en la modifiant à votre goût et ajouter du chocolat à dessert dans la pâte et le zeste d'une orange, faites la crème avec le jus d'orange et c'est très très fin !",mpvbl,29/10/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Au top ! Un vrai délice, mon copain, qui ne devait que le goûter, en a vite mangé le quart... Merci beaucoup pour cette recette !",petitchat06,13/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,On a adoré! Très léger! J'ai remplacé le sucre par de l'édulcorant et la farine par de la maïzena ! J'ai mis la moitié de la crème à l'intérieur et l'autre moitié en nappage sur le gâteau. Je garde cette recette dans mes favoris!,Nathalie44,31/03/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"La présentation n'était pas terrible, alors j'ai mis des rondelles de citron dessus et fait un nappage.",virginie_3011,25/05/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Très bon goût! Par contre j'ai mis moins de sucre (un pot dans le gâteau, 45g dans la crème),et remplacer l'huile par un peu de beurre. A refaire.",Nanette_6,21/02/20,4
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,"Facile à faire et délicieux. Mérite d'être testé, à condition d'aimer le citron.",ortola_x,01/02/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,Un régal! J'en referai ça c'est sûr!!!,Delphine_3910,14/06/20,5
http://www.marmiton.org/recettes/recette-avis_gateau-a-la-creme-de-citron-de-charline_65609.aspx,Gâteau à la crème de citron de Charline,En plus il est très facile à faire et fait le bonheur de tous les gourmands,Violaine_228,12/02/20,5
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),"J'ai remplacé la poudre d'amande par de la poudre de noisette mélangée avec du pralin doré, c'était top !",Amandine0169,01/12/20,5
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),Parfait ! Il fallait que je revois mes classiques. Je m'en suis servi pour faire un succès à la mousse de marrons. excellentissime...,Sparklerain,12/12/20,5
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),Un vrai délice ! Merci pour cette recette ! Pour la part j'ajoute de mets moitié amande moitié nougatine. Un régal !,lisou86,30/12/20,5
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),J'ai fait cuire 20 min et le biscuit était beaucoup trop cuit. A éviter.,albadem,28/03/20,1
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),"Très bonne recette, je l'utilise pour le fond de mon bavarois framboise et c'est un vrai régal. Merci pour cette recette simple et délicieuse.",jenetrene,06/03/20,5
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),La moitié de la recette est suffisante pour garnir le fond d'un cercle à pâtisserie de taille moyenne,armelle_285,25/06/20,4
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),C'est délicieux. Je m'en sers souvent comme base pour des entremets.,valy30,16/06/20,5
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),"J'ai intercalé, entre deux biscuits aux amandes (dacquoise) une couche d'1/2 cm de crème au beurre au café. Excellent! Bonjour les calories ! mais bon ...",christiane_237,17/04/20,5
http://www.marmiton.org/recettes/recette-avis_dacquoise-biscuit-a-l-amande-pour-desserts_43405.aspx,Dacquoise (biscuit à l'amande pour desserts),"Excellente et facile, que demander de plus?",lili,19/12/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Super bon j'ai fait exactement comme indiqué seul problème, au moment de couper le crumble était en miette.",sali91,05/08/20,4
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Délicieux, mon mari a adoré.",Chtibou59,18/05/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Vraiment très très bon ! J'ai laissé cuire 10 min de plus pour plus de croustillant, tout le monde a aimé ! ",sarahlevacher82,18/05/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,Très bien fait,Khadija10,25/02/20,4
